"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD"
"5310",2019-11-14 15:47:56,40490,NA,6125,0,1,476,107,27,13,9,7,2,6,3,0,0,0,0,0,0,0,0,28.56,6.42,1.62,0.78,0.54,0.42,0.12,0.36,0.18,0,0,0,0,0,0,0,0,385.946,70.549,15.429,6.5,4.909,2.1,0.4,0.9,0.514,0,0,0,0,0,0,0,0,298.276,67.878,18.321,9.401,8.406,4.334,1.053,3.09,2.214,0,0,0,0,0,0,0,0,0.579,0.251,0.119,0.103,0.118,0.162,0.097,0.647,0.627,0,0,0,0,0,0,0,0,7.827,2.759,1.131,0.859,1.069,0.811,0.324,1.619,1.79,0,0,0,0,0,0,0,0,6.049,2.655,1.343,1.242,1.83,1.675,0.853,5.558,7.708,0,0,0,0
"5311",2019-11-14 15:47:57,40491,NA,6126,0,1,457,114,24,12,2,6,4,3,0,2,0,0,0,0,0,0,0,27.42,6.84,1.44,0.72,0.12,0.36,0.24,0.18,0,0.12,0,0,0,0,0,0,0,370.541,75.165,13.714,6,1.091,1.8,0.8,0.45,0,0.267,0,0,0,0,0,0,0,286.37,72.319,16.286,8.677,1.868,3.715,2.106,1.545,0,1.392,0,0,0,0,0,0,0,0.556,0.268,0.106,0.095,0.026,0.139,0.194,0.324,0,0.747,0,0,0,0,0,0,0,7.515,2.94,1.005,0.793,0.237,0.696,0.648,0.809,0,1.66,0,0,0,0,0,0,0,5.808,2.828,1.194,1.146,0.407,1.435,1.706,2.779,0,8.668,0,0,0
"5312",2019-11-14 15:47:58,40492,NA,6127,0,1,478,107,26,13,6,8,5,1,3,0,0,0,0,0,0,0,0,28.68,6.42,1.56,0.78,0.36,0.48,0.3,0.06,0.18,0,0,0,0,0,0,0,0,387.568,70.549,14.857,6.5,3.273,2.4,1,0.15,0.514,0,0,0,0,0,0,0,0,299.529,67.878,17.643,9.401,5.604,4.953,2.633,0.515,2.214,0,0,0,0,0,0,0,0,0.582,0.251,0.114,0.103,0.078,0.185,0.243,0.108,0.627,0,0,0,0,0,0,0,0,7.86,2.759,1.089,0.859,0.712,0.927,0.81,0.27,1.79,0,0,0,0,0,0,0,0,6.075,2.655,1.293,1.242,1.22,1.914,2.132,0.926,7.708,0,0,0,0
"5313",2019-11-14 15:47:59,40493,NA,6128,0,1,532,98,36,12,7,6,3,3,1,0,1,2,0,0,0,0,0,31.92,5.88,2.16,0.72,0.42,0.36,0.18,0.18,0.06,0,0.06,0.12,0,0,0,0,0,431.351,64.615,20.571,6,3.818,1.8,0.6,0.45,0.171,0,0.071,0.147,0,0,0,0,0,333.367,62.169,24.428,8.677,6.538,3.715,1.58,1.545,0.738,0,0.475,1.261,0,0,0,0,0,0.647,0.23,0.158,0.095,0.091,0.139,0.146,0.324,0.209,0,0.8,3.36,0,0,0,0,0,8.748,2.527,1.508,0.793,0.831,0.696,0.486,0.809,0.597,0,0.949,4.102,0,0,0,0,0,6.761,2.431,1.791,1.146,1.423,1.435,1.279,2.779,2.569,0,6.337,35.302,0
"5314",2019-11-14 15:48:00,40494,NA,6129,0,1,506,137,31,11,4,3,3,3,4,1,2,0,0,0,0,0,1,30.36,8.22,1.86,0.66,0.24,0.18,0.18,0.18,0.24,0.06,0.12,0,0,0,0,0,0,410.27,90.33,17.714,5.5,2.182,0.9,0.6,0.45,0.686,0.133,0.142,0,0,0,0,0,0,317.075,86.909,21.036,7.954,3.736,1.857,1.58,1.545,2.952,0.696,0.951,0,0,0,0,0,0,0.616,0.321,0.136,0.087,0.052,0.07,0.146,0.324,0.836,0.374,1.599,0,0,0,0,0,0,8.321,3.533,1.299,0.727,0.475,0.348,0.486,0.809,2.387,0.83,1.897,0,0,0,0,0,0,6.431,3.399,1.542,1.051,0.813,0.718,1.279,2.779,10.277,4.334,12.674,0,0
"5315",2019-11-14 15:48:01,40495,NA,6130,0,1,524,123,40,17,7,11,1,2,3,0,0,2,0,0,0,0,0,31.44,7.38,2.4,1.02,0.42,0.66,0.06,0.12,0.18,0,0,0.12,0,0,0,0,0,424.865,81.099,22.857,8.5,3.818,3.3,0.2,0.3,0.514,0,0,0.147,0,0,0,0,0,328.354,78.028,27.143,12.293,6.538,6.81,0.527,1.03,2.214,0,0,1.261,0,0,0,0,0,0.638,0.289,0.176,0.135,0.091,0.255,0.049,0.216,0.627,0,0,3.36,0,0,0,0,0,8.617,3.172,1.676,1.123,0.831,1.275,0.162,0.54,1.79,0,0,4.102,0,0,0,0,0,6.659,3.052,1.99,1.624,1.423,2.632,0.426,1.853,7.708,0,0,35.302,0
"5316",2019-11-14 15:48:02,40496,NA,6131,0,1,525,120,32,22,9,7,5,5,5,0,1,1,1,0,0,0,0,31.5,7.2,1.92,1.32,0.54,0.42,0.3,0.3,0.3,0,0.06,0.06,0.06,0,0,0,0,425.676,79.121,18.286,11,4.909,2.1,1,0.75,0.857,0,0.071,0.073,0.059,0,0,0,0,328.981,76.125,21.714,15.909,8.406,4.334,2.633,2.575,3.69,0,0.475,0.63,0.63,0,0,0,0,0.639,0.282,0.141,0.174,0.118,0.162,0.243,0.54,1.044,0,0.8,1.68,3.242,0,0,0,0,8.633,3.094,1.341,1.453,1.069,0.811,0.81,1.349,2.984,0,0.949,2.051,3.178,0,0,0,0,6.672,2.977,1.592,2.102,1.83,1.675,2.132,4.631,12.846,0,6.337,17.651,34.056
"5317",2019-11-14 15:48:03,40497,NA,6132,0,1,524,144,37,9,9,4,3,1,2,1,1,1,1,0,0,0,0,31.44,8.64,2.22,0.54,0.54,0.24,0.18,0.06,0.12,0.06,0.06,0.06,0.06,0,0,0,0,424.865,94.945,21.143,4.5,4.909,1.2,0.6,0.15,0.343,0.133,0.071,0.073,0.059,0,0,0,0,328.354,91.35,25.107,6.508,8.406,2.477,1.58,0.515,1.476,0.696,0.475,0.63,0.63,0,0,0,0,0.638,0.338,0.163,0.071,0.118,0.093,0.146,0.108,0.418,0.374,0.8,1.68,3.242,0,0,0,0,8.617,3.713,1.55,0.595,1.069,0.464,0.486,0.27,1.194,0.83,0.949,2.051,3.178,0,0,0,0,6.659,3.573,1.841,0.86,1.83,0.957,1.279,0.926,5.138,4.334,6.337,17.651,34.056
"5318",2019-11-14 15:48:04,40498,NA,6133,0,1,515,112,32,15,9,7,2,1,3,1,1,0,0,0,1,0,0,30.9,6.72,1.92,0.9,0.54,0.42,0.12,0.06,0.18,0.06,0.06,0,0,0,0.06,0,0,417.568,73.846,18.286,7.5,4.909,2.1,0.4,0.15,0.514,0.133,0.071,0,0,0,0.038,0,0,322.714,71.05,21.714,10.847,8.406,4.334,1.053,0.515,2.214,0.696,0.475,0,0,0,0.631,0,0,0.627,0.263,0.141,0.119,0.118,0.162,0.097,0.108,0.627,0.374,0.8,0,0,0,12.069,0,0,8.469,2.888,1.341,0.991,1.069,0.811,0.324,0.27,1.79,0.83,0.949,0,0,0,7.639,0,0,6.545,2.779,1.592,1.433,1.83,1.675,0.853,0.926,7.708,4.334,6.337,0,0
"5319",2019-11-14 15:48:05,40499,NA,6134,0,1,489,123,29,21,7,7,2,4,4,1,2,0,0,0,0,0,0,29.34,7.38,1.74,1.26,0.42,0.42,0.12,0.24,0.24,0.06,0.12,0,0,0,0,0,0,396.487,81.099,16.571,10.5,3.818,2.1,0.4,0.6,0.686,0.133,0.142,0,0,0,0,0,0,306.422,78.028,19.678,15.185,6.538,4.334,1.053,2.06,2.952,0.696,0.951,0,0,0,0,0,0,0.595,0.289,0.128,0.166,0.091,0.162,0.097,0.432,0.836,0.374,1.599,0,0,0,0,0,0,8.041,3.172,1.215,1.387,0.831,0.811,0.324,1.079,2.387,0.83,1.897,0,0,0,0,0,0,6.215,3.052,1.443,2.006,1.423,1.675,0.853,3.705,10.277,4.334,12.674,0,0
"5320",2019-11-14 15:48:06,40500,NA,6135,0,1,502,114,36,22,6,6,3,5,2,2,1,1,1,0,0,0,0,30.12,6.84,2.16,1.32,0.36,0.36,0.18,0.3,0.12,0.12,0.06,0.06,0.06,0,0,0,0,407.027,75.165,20.571,11,3.273,1.8,0.6,0.75,0.343,0.267,0.071,0.073,0.059,0,0,0,0,314.568,72.319,24.428,15.909,5.604,3.715,1.58,2.575,1.476,1.392,0.475,0.63,0.63,0,0,0,0,0.611,0.268,0.158,0.174,0.078,0.139,0.146,0.54,0.418,0.747,0.8,1.68,3.242,0,0,0,0,8.255,2.94,1.508,1.453,0.712,0.696,0.486,1.349,1.194,1.66,0.949,2.051,3.178,0,0,0,0,6.38,2.828,1.791,2.102,1.22,1.435,1.279,4.631,5.138,8.668,6.337,17.651,34.056
"5321",2019-11-14 15:48:07,40501,NA,6136,0,1,515,145,30,16,11,3,0,2,4,1,1,0,0,0,0,0,0,30.9,8.7,1.8,0.96,0.66,0.18,0,0.12,0.24,0.06,0.06,0,0,0,0,0,0,417.568,95.604,17.143,8,6,0.9,0,0.3,0.686,0.133,0.071,0,0,0,0,0,0,322.714,91.984,20.357,11.57,10.274,1.857,0,1.03,2.952,0.696,0.475,0,0,0,0,0,0,0.627,0.34,0.132,0.127,0.144,0.07,0,0.216,0.836,0.374,0.8,0,0,0,0,0,0,8.469,3.739,1.257,1.057,1.306,0.348,0,0.54,2.387,0.83,0.949,0,0,0,0,0,0,6.545,3.597,1.492,1.529,2.236,0.718,0,1.853,10.277,4.334,6.337,0,0
"5322",2019-11-14 15:48:08,40502,NA,6137,0,1,519,133,25,9,5,10,3,5,5,1,1,0,0,0,0,0,0,31.14,7.98,1.5,0.54,0.3,0.6,0.18,0.3,0.3,0.06,0.06,0,0,0,0,0,0,420.811,87.692,14.286,4.5,2.727,3,0.6,0.75,0.857,0.133,0.071,0,0,0,0,0,0,325.221,84.372,16.964,6.508,4.67,6.191,1.58,2.575,3.69,0.696,0.475,0,0,0,0,0,0,0.632,0.312,0.11,0.071,0.065,0.232,0.146,0.54,1.044,0.374,0.8,0,0,0,0,0,0,8.535,3.43,1.047,0.595,0.594,1.159,0.486,1.349,2.984,0.83,0.949,0,0,0,0,0,0,6.596,3.3,1.244,0.86,1.017,2.392,1.279,4.631,12.846,4.334,6.337,0,0
"5323",2019-11-14 15:48:09,40503,NA,6138,0,1,523,129,46,15,5,9,4,5,3,1,1,1,1,0,0,0,0,31.38,7.74,2.76,0.9,0.3,0.54,0.24,0.3,0.18,0.06,0.06,0.06,0.06,0,0,0,0,424.054,85.055,26.286,7.5,2.727,2.7,0.8,0.75,0.514,0.133,0.071,0.073,0.059,0,0,0,0,327.727,81.834,31.214,10.847,4.67,5.572,2.106,2.575,2.214,0.696,0.475,0.63,0.63,0,0,0,0,0.636,0.303,0.202,0.119,0.065,0.209,0.194,0.54,0.627,0.374,0.8,1.68,3.242,0,0,0,0,8.6,3.326,1.927,0.991,0.594,1.043,0.648,1.349,1.79,0.83,0.949,2.051,3.178,0,0,0,0,6.647,3.2,2.288,1.433,1.017,2.153,1.706,4.631,7.708,4.334,6.337,17.651,34.056
"5324",2019-11-14 15:48:10,40504,NA,6139,0,1,557,134,39,19,7,10,2,3,4,2,4,1,2,0,1,0,0,33.42,8.04,2.34,1.14,0.42,0.6,0.12,0.18,0.24,0.12,0.24,0.06,0.12,0,0.06,0,0,451.622,88.352,22.286,9.5,3.818,3,0.4,0.45,0.686,0.267,0.285,0.073,0.118,0,0.038,0,0,349.033,85.006,26.464,13.739,6.538,6.191,1.053,1.545,2.952,1.392,1.902,0.63,1.261,0,0.631,0,0,0.678,0.314,0.172,0.151,0.091,0.232,0.097,0.324,0.836,0.747,3.199,1.68,6.484,0,12.069,0,0,9.159,3.455,1.634,1.255,0.831,1.159,0.324,0.809,2.387,1.66,3.794,2.051,6.357,0,7.639,0,0,7.079,3.324,1.94,1.815,1.423,2.392,0.853,2.779,10.277,8.668,25.347,17.651,68.111
"5325",2019-11-14 15:48:11,40505,NA,6140,0,1,542,117,33,15,6,13,4,2,6,1,1,1,0,1,0,1,0,32.52,7.02,1.98,0.9,0.36,0.78,0.24,0.12,0.36,0.06,0.06,0.06,0,0.06,0,0.06,0,439.459,77.143,18.857,7.5,3.273,3.9,0.8,0.3,1.029,0.133,0.071,0.073,0,0.047,0,0.03,0,339.633,74.222,22.393,10.847,5.604,8.049,2.106,1.03,4.428,0.696,0.475,0.63,0,0.631,0,0.63,0,0.66,0.275,0.145,0.119,0.078,0.301,0.194,0.216,1.253,0.374,0.8,1.68,0,6.256,0,23.295,0,8.913,3.017,1.382,0.991,0.712,1.507,0.648,0.54,3.581,0.83,0.949,2.051,0,4.93,0,11.831,0,6.888,2.903,1.642,1.433,1.22,3.11,1.706,1.853,15.415,4.334,6.337,17.651,0
"5326",2019-11-14 15:48:12,40506,NA,6141,0,1,538,104,31,18,10,9,1,3,3,0,1,1,0,0,0,1,0,32.28,6.24,1.86,1.08,0.6,0.54,0.06,0.18,0.18,0,0.06,0.06,0,0,0,0.06,0,436.216,68.571,17.714,9,5.455,2.7,0.2,0.45,0.514,0,0.071,0.073,0,0,0,0.03,0,337.127,65.975,21.036,13.016,9.34,5.572,0.527,1.545,2.214,0,0.475,0.63,0,0,0,0.63,0,0.655,0.244,0.136,0.143,0.131,0.209,0.049,0.324,0.627,0,0.8,1.68,0,0,0,23.295,0,8.847,2.682,1.299,1.189,1.187,1.043,0.162,0.809,1.79,0,0.949,2.051,0,0,0,11.831,0,6.837,2.58,1.542,1.72,2.033,2.153,0.426,2.779,7.708,0,6.337,17.651,0
"5327",2019-11-14 15:48:13,40507,NA,6142,0,1,555,96,40,13,8,5,4,4,2,2,0,0,0,0,0,0,0,33.3,5.76,2.4,0.78,0.48,0.3,0.24,0.24,0.12,0.12,0,0,0,0,0,0,0,450,63.297,22.857,6.5,4.364,1.5,0.8,0.6,0.343,0.267,0,0,0,0,0,0,0,347.779,60.9,27.143,9.401,7.472,3.096,2.106,2.06,1.476,1.392,0,0,0,0,0,0,0,0.675,0.225,0.176,0.103,0.104,0.116,0.194,0.432,0.418,0.747,0,0,0,0,0,0,0,9.127,2.475,1.676,0.859,0.95,0.58,0.648,1.079,1.194,1.66,0,0,0,0,0,0,0,7.053,2.382,1.99,1.242,1.627,1.196,1.706,3.705,5.138,8.668,0,0,0
"5328",2019-11-14 15:48:14,40508,NA,6143,0,1,532,134,37,15,7,5,3,2,5,0,0,1,0,1,0,0,0,31.92,8.04,2.22,0.9,0.42,0.3,0.18,0.12,0.3,0,0,0.06,0,0.06,0,0,0,431.351,88.352,21.143,7.5,3.818,1.5,0.6,0.3,0.857,0,0,0.073,0,0.047,0,0,0,333.367,85.006,25.107,10.847,6.538,3.096,1.58,1.03,3.69,0,0,0.63,0,0.631,0,0,0,0.647,0.314,0.163,0.119,0.091,0.116,0.146,0.216,1.044,0,0,1.68,0,6.256,0,0,0,8.748,3.455,1.55,0.991,0.831,0.58,0.486,0.54,2.984,0,0,2.051,0,4.93,0,0,0,6.761,3.324,1.841,1.433,1.423,1.196,1.279,1.853,12.846,0,0,17.651,0
"5329",2019-11-14 15:48:15,40509,NA,6144,0,1,505,99,26,13,10,4,3,1,2,2,4,1,0,0,1,0,0,30.3,5.94,1.56,0.78,0.6,0.24,0.18,0.06,0.12,0.12,0.24,0.06,0,0,0.06,0,0,409.459,65.275,14.857,6.5,5.455,1.2,0.6,0.15,0.343,0.267,0.285,0.073,0,0,0.038,0,0,316.448,62.803,17.643,9.401,9.34,2.477,1.58,0.515,1.476,1.392,1.902,0.63,0,0,0.631,0,0,0.615,0.232,0.114,0.103,0.131,0.093,0.146,0.108,0.418,0.747,3.199,1.68,0,0,12.069,0,0,8.304,2.553,1.089,0.859,1.187,0.464,0.486,0.27,1.194,1.66,3.794,2.051,0,0,7.639,0,0,6.418,2.456,1.293,1.242,2.033,0.957,1.279,0.926,5.138,8.668,25.347,17.651,0
"5330",2019-11-14 15:48:16,40510,NA,6145,0,1,468,126,25,12,5,5,5,1,3,0,0,0,0,0,0,0,0,28.08,7.56,1.5,0.72,0.3,0.3,0.3,0.06,0.18,0,0,0,0,0,0,0,0,379.459,83.077,14.286,6,2.727,1.5,1,0.15,0.514,0,0,0,0,0,0,0,0,293.263,79.931,16.964,8.677,4.67,3.096,2.633,0.515,2.214,0,0,0,0,0,0,0,0,0.569,0.296,0.11,0.095,0.065,0.116,0.243,0.108,0.627,0,0,0,0,0,0,0,0,7.696,3.249,1.047,0.793,0.594,0.58,0.81,0.27,1.79,0,0,0,0,0,0,0,0,5.948,3.126,1.244,1.146,1.017,1.196,2.132,0.926,7.708,0,0,0,0
"5331",2019-11-14 15:48:17,40511,NA,6146,0,1,506,110,40,15,7,8,4,3,2,1,1,2,0,0,1,0,0,30.36,6.6,2.4,0.9,0.42,0.48,0.24,0.18,0.12,0.06,0.06,0.12,0,0,0.06,0,0,410.27,72.527,22.857,7.5,3.818,2.4,0.8,0.45,0.343,0.133,0.071,0.147,0,0,0.038,0,0,317.075,69.781,27.143,10.847,6.538,4.953,2.106,1.545,1.476,0.696,0.475,1.261,0,0,0.631,0,0,0.616,0.258,0.176,0.119,0.091,0.185,0.194,0.324,0.418,0.374,0.8,3.36,0,0,12.069,0,0,8.321,2.836,1.676,0.991,0.831,0.927,0.648,0.809,1.194,0.83,0.949,4.102,0,0,7.639,0,0,6.431,2.729,1.99,1.433,1.423,1.914,1.706,2.779,5.138,4.334,6.337,35.302,0
"5332",2019-11-14 15:48:18,40512,NA,6147,0,1,540,123,32,12,5,8,2,2,3,2,0,1,1,0,0,0,0,32.4,7.38,1.92,0.72,0.3,0.48,0.12,0.12,0.18,0.12,0,0.06,0.06,0,0,0,0,437.838,81.099,18.286,6,2.727,2.4,0.4,0.3,0.514,0.267,0,0.073,0.059,0,0,0,0,338.38,78.028,21.714,8.677,4.67,4.953,1.053,1.03,2.214,1.392,0,0.63,0.63,0,0,0,0,0.657,0.289,0.141,0.095,0.065,0.185,0.097,0.216,0.627,0.747,0,1.68,3.242,0,0,0,0,8.88,3.172,1.341,0.793,0.594,0.927,0.324,0.54,1.79,1.66,0,2.051,3.178,0,0,0,0,6.863,3.052,1.592,1.146,1.017,1.914,0.853,1.853,7.708,8.668,0,17.651,34.056
"5333",2019-11-14 15:48:19,40513,NA,6148,0,1,505,115,32,13,7,4,5,1,2,0,1,0,0,0,0,0,0,30.3,6.9,1.92,0.78,0.42,0.24,0.3,0.06,0.12,0,0.06,0,0,0,0,0,0,409.459,75.824,18.286,6.5,3.818,1.2,1,0.15,0.343,0,0.071,0,0,0,0,0,0,316.448,72.953,21.714,9.401,6.538,2.477,2.633,0.515,1.476,0,0.475,0,0,0,0,0,0,0.615,0.27,0.141,0.103,0.091,0.093,0.243,0.108,0.418,0,0.8,0,0,0,0,0,0,8.304,2.965,1.341,0.859,0.831,0.464,0.81,0.27,1.194,0,0.949,0,0,0,0,0,0,6.418,2.853,1.592,1.242,1.423,0.957,2.132,0.926,5.138,0,6.337,0,0
"5334",2019-11-14 15:48:20,40514,NA,6149,0,1,543,117,30,10,9,6,2,1,2,1,1,3,0,0,0,0,0,32.58,7.02,1.8,0.6,0.54,0.36,0.12,0.06,0.12,0.06,0.06,0.18,0,0,0,0,0,440.27,77.143,17.143,5,4.909,1.8,0.4,0.15,0.343,0.133,0.071,0.22,0,0,0,0,0,340.26,74.222,20.357,7.231,8.406,3.715,1.053,0.515,1.476,0.696,0.475,1.891,0,0,0,0,0,0.661,0.275,0.132,0.079,0.118,0.139,0.097,0.108,0.418,0.374,0.8,5.039,0,0,0,0,0,8.929,3.017,1.257,0.661,1.069,0.696,0.324,0.27,1.194,0.83,0.949,6.153,0,0,0,0,0,6.901,2.903,1.492,0.955,1.83,1.435,0.853,0.926,5.138,4.334,6.337,52.953,0
"5335",2019-11-14 15:48:21,40515,NA,6150,0,1,494,107,34,9,10,5,5,1,5,1,2,0,1,0,0,0,0,29.64,6.42,2.04,0.54,0.6,0.3,0.3,0.06,0.3,0.06,0.12,0,0.06,0,0,0,0,400.541,70.549,19.429,4.5,5.455,1.5,1,0.15,0.857,0.133,0.142,0,0.059,0,0,0,0,309.555,67.878,23.071,6.508,9.34,3.096,2.633,0.515,3.69,0.696,0.951,0,0.63,0,0,0,0,0.601,0.251,0.15,0.071,0.131,0.116,0.243,0.108,1.044,0.374,1.599,0,3.242,0,0,0,0,8.123,2.759,1.424,0.595,1.187,0.58,0.81,0.27,2.984,0.83,1.897,0,3.178,0,0,0,0,6.278,2.655,1.691,0.86,2.033,1.196,2.132,0.926,12.846,4.334,12.674,0,34.056
"5336",2019-11-14 15:48:22,40516,NA,6151,0,1,517,112,23,7,8,5,5,1,6,2,0,0,1,0,0,0,0,31.02,6.72,1.38,0.42,0.48,0.3,0.3,0.06,0.36,0.12,0,0,0.06,0,0,0,0,419.189,73.846,13.143,3.5,4.364,1.5,1,0.15,1.029,0.267,0,0,0.059,0,0,0,0,323.967,71.05,15.607,5.062,7.472,3.096,2.633,0.515,4.428,1.392,0,0,0.63,0,0,0,0,0.629,0.263,0.101,0.055,0.104,0.116,0.243,0.108,1.253,0.747,0,0,3.242,0,0,0,0,8.502,2.888,0.964,0.462,0.95,0.58,0.81,0.27,3.581,1.66,0,0,3.178,0,0,0,0,6.57,2.779,1.144,0.669,1.627,1.196,2.132,0.926,15.415,8.668,0,0,34.056
"5337",2019-11-14 15:48:23,40517,NA,6152,0,1,473,125,29,11,5,4,2,7,3,0,0,0,0,1,0,0,0,28.38,7.5,1.74,0.66,0.3,0.24,0.12,0.42,0.18,0,0,0,0,0.06,0,0,0,383.514,82.418,16.571,5.5,2.727,1.2,0.4,1.05,0.514,0,0,0,0,0.047,0,0,0,296.396,79.297,19.678,7.954,4.67,2.477,1.053,3.605,2.214,0,0,0,0,0.631,0,0,0,0.576,0.293,0.128,0.087,0.065,0.093,0.097,0.755,0.627,0,0,0,0,6.256,0,0,0,7.778,3.223,1.215,0.727,0.594,0.464,0.324,1.888,1.79,0,0,0,0,4.93,0,0,0,6.011,3.101,1.443,1.051,1.017,0.957,0.853,6.484,7.708,0,0,0,0
"5338",2019-11-14 15:48:24,40518,NA,6153,0,1,505,122,31,9,7,7,2,1,1,0,0,0,0,1,0,0,0,30.3,7.32,1.86,0.54,0.42,0.42,0.12,0.06,0.06,0,0,0,0,0.06,0,0,0,409.459,80.44,17.714,4.5,3.818,2.1,0.4,0.15,0.171,0,0,0,0,0.047,0,0,0,316.448,77.394,21.036,6.508,6.538,4.334,1.053,0.515,0.738,0,0,0,0,0.631,0,0,0,0.615,0.286,0.136,0.071,0.091,0.162,0.097,0.108,0.209,0,0,0,0,6.256,0,0,0,8.304,3.146,1.299,0.595,0.831,0.811,0.324,0.27,0.597,0,0,0,0,4.93,0,0,0,6.418,3.027,1.542,0.86,1.423,1.675,0.853,0.926,2.569,0,0,0,0
"5339",2019-11-14 15:48:25,40519,NA,6154,0,1,493,104,38,18,13,4,2,4,3,0,1,1,1,0,0,0,0,29.58,6.24,2.28,1.08,0.78,0.24,0.12,0.24,0.18,0,0.06,0.06,0.06,0,0,0,0,399.73,68.571,21.714,9,7.091,1.2,0.4,0.6,0.514,0,0.071,0.073,0.059,0,0,0,0,308.928,65.975,25.785,13.016,12.142,2.477,1.053,2.06,2.214,0,0.475,0.63,0.63,0,0,0,0,0.6,0.244,0.167,0.143,0.17,0.093,0.097,0.432,0.627,0,0.8,1.68,3.242,0,0,0,0,8.107,2.682,1.592,1.189,1.544,0.464,0.324,1.079,1.79,0,0.949,2.051,3.178,0,0,0,0,6.265,2.58,1.89,1.72,2.643,0.957,0.853,3.705,7.708,0,6.337,17.651,34.056
"5340",2019-11-14 15:48:26,40520,NA,6155,0,1,508,128,31,12,7,2,4,5,4,1,1,0,0,0,0,0,0,30.48,7.68,1.86,0.72,0.42,0.12,0.24,0.3,0.24,0.06,0.06,0,0,0,0,0,0,411.892,84.396,17.714,6,3.818,0.6,0.8,0.75,0.686,0.133,0.071,0,0,0,0,0,0,318.328,81.2,21.036,8.677,6.538,1.238,2.106,2.575,2.952,0.696,0.475,0,0,0,0,0,0,0.618,0.3,0.136,0.095,0.091,0.046,0.194,0.54,0.836,0.374,0.8,0,0,0,0,0,0,8.354,3.301,1.299,0.793,0.831,0.232,0.648,1.349,2.387,0.83,0.949,0,0,0,0,0,0,6.456,3.176,1.542,1.146,1.423,0.478,1.706,4.631,10.277,4.334,6.337,0,0
"5341",2019-11-14 15:48:27,40521,NA,6156,0,1,503,110,37,15,5,3,3,1,4,0,0,1,0,0,0,0,0,30.18,6.6,2.22,0.9,0.3,0.18,0.18,0.06,0.24,0,0,0.06,0,0,0,0,0,407.838,72.527,21.143,7.5,2.727,0.9,0.6,0.15,0.686,0,0,0.073,0,0,0,0,0,315.195,69.781,25.107,10.847,4.67,1.857,1.58,0.515,2.952,0,0,0.63,0,0,0,0,0,0.612,0.258,0.163,0.119,0.065,0.07,0.146,0.108,0.836,0,0,1.68,0,0,0,0,0,8.271,2.836,1.55,0.991,0.594,0.348,0.486,0.27,2.387,0,0,2.051,0,0,0,0,0,6.393,2.729,1.841,1.433,1.017,0.718,1.279,0.926,10.277,0,0,17.651,0
