"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD","PM1_counts_sum","PM1_numbconc_sum","PM1_massconc_sum","PM2.5_counts_sum","PM2.5_numbconc_sum","PM2.5_massconc_sum","PM10_counts_sum","PM10_numbconc_sum","PM10_massconc_sum" 
"5485",2019-12-19 15:37:56,66931,NA,5412,0,1,132,40,15,7,8,8,10,6,4,4,3,2,2,0,0,0,0,7.92,2.4,0.9,0.42,0.48,0.48,0.6,0.36,0.24,0.24,0.18,0.12,0.12,0,0,0,0,107.027,26.374,8.571,3.5,4.364,2.4,2,0.9,0.686,0.533,0.214,0.147,0.118,0,0,0,0,82.715,25.375,10.178,5.062,7.472,4.953,5.266,3.09,2.952,2.785,1.426,1.261,1.261,0,0,0,0,0.161,0.094,0.066,0.055,0.104,0.185,0.486,0.647,0.836,1.494,2.399,3.36,6.484,0,0,0,0,2.171,1.031,0.628,0.462,0.95,0.927,1.62,1.619,2.387,3.32,2.846,4.102,6.357,0,0,0,0,1.678,0.992,0.746,0.669,1.627,1.914,4.265,5.558,10.277,17.336,19.01,35.302,68.111,210,12.6,0.665,234,14.04,4.128,241,14.46,16.371
"5486",2019-12-19 15:37:57,66932,NA,5413,0,1,137,57,20,16,9,6,5,5,9,1,1,1,0,1,0,1,0,8.22,3.42,1.2,0.96,0.54,0.36,0.3,0.3,0.54,0.06,0.06,0.06,0,0.06,0,0.06,0,111.081,37.582,11.429,8,4.909,1.8,1,0.75,1.543,0.133,0.071,0.073,0,0.047,0,0.03,0,85.848,36.159,13.571,11.57,8.406,3.715,2.633,2.575,6.642,0.696,0.475,0.63,0,0.631,0,0.63,0,0.167,0.134,0.088,0.127,0.118,0.139,0.243,0.54,1.88,0.374,0.8,1.68,0,6.256,0,23.295,0,2.253,1.47,0.838,1.057,1.069,0.696,0.81,1.349,5.371,0.83,0.949,2.051,0,4.93,0,11.831,0,1.741,1.414,0.995,1.529,1.83,1.435,2.132,4.631,23.123,4.334,6.337,17.651,0,245,14.7,0.773,265,15.9,3.81,269,16.14,35.841
"5487",2019-12-19 15:37:58,66933,NA,5414,0,1,137,26,21,15,9,3,2,3,9,3,3,2,1,0,1,0,0,8.22,1.56,1.26,0.9,0.54,0.18,0.12,0.18,0.54,0.18,0.18,0.12,0.06,0,0.06,0,0,111.081,17.143,12,7.5,4.909,0.9,0.4,0.45,1.543,0.4,0.214,0.147,0.059,0,0.038,0,0,85.848,16.494,14.25,10.847,8.406,1.857,1.053,1.545,6.642,2.089,1.426,1.261,0.63,0,0.631,0,0,0.167,0.061,0.092,0.119,0.118,0.07,0.097,0.324,1.88,1.121,2.399,3.36,3.242,0,12.069,0,0,2.253,0.67,0.88,0.991,1.069,0.348,0.324,0.809,5.371,2.49,2.846,4.102,3.178,0,7.639,0,0,1.741,0.645,1.045,1.433,1.83,0.718,0.853,2.779,23.123,13.002,19.01,35.302,34.056,211,12.66,0.627,228,13.68,4.049,235,14.1,25.119
"5488",2019-12-19 15:37:59,66934,NA,5415,0,1,132,41,24,10,6,9,2,7,4,7,4,1,2,0,1,0,1,7.92,2.46,1.44,0.6,0.36,0.54,0.12,0.42,0.24,0.42,0.24,0.06,0.12,0,0.06,0,0,107.027,27.033,13.714,5,3.273,2.7,0.4,1.05,0.686,0.933,0.285,0.073,0.118,0,0.038,0,0,82.715,26.009,16.286,7.231,5.604,5.572,1.053,3.605,2.952,4.873,1.902,0.63,1.261,0,0.631,0,0,0.161,0.096,0.106,0.079,0.078,0.209,0.097,0.755,0.836,2.615,3.199,1.68,6.484,0,12.069,0,0,2.171,1.057,1.005,0.661,0.712,1.043,0.324,1.888,2.387,5.81,3.794,2.051,6.357,0,7.639,0,0,1.678,1.017,1.194,0.955,1.22,2.153,0.853,6.484,10.277,30.338,25.347,17.651,68.111,222,13.32,0.729,242,14.52,5.032,250,15,28.464
"5489",2019-12-19 15:38:00,66935,NA,5416,0,1,134,33,26,7,5,8,6,5,4,8,5,1,1,1,0,0,0,8.04,1.98,1.56,0.42,0.3,0.48,0.36,0.3,0.24,0.48,0.3,0.06,0.06,0.06,0,0,0,108.649,21.758,14.857,3.5,2.727,2.4,1.2,0.75,0.686,1.067,0.356,0.073,0.059,0.047,0,0,0,83.968,20.934,17.643,5.062,4.67,4.953,3.159,2.575,2.952,5.569,2.377,0.63,0.63,0.631,0,0,0,0.163,0.077,0.114,0.055,0.065,0.185,0.292,0.54,0.836,2.988,3.998,1.68,3.242,6.256,0,0,0,2.204,0.851,1.089,0.462,0.594,0.927,0.972,1.349,2.387,6.64,4.743,2.051,3.178,4.93,0,0,0,1.703,0.819,1.293,0.669,1.017,1.914,2.559,4.631,10.277,34.672,31.684,17.651,34.056,213,12.78,0.659,236,14.16,5.315,244,14.64,20.491
"5490",2019-12-19 15:38:01,66936,NA,5417,0,1,133,38,22,6,6,9,9,4,8,3,5,2,0,0,0,0,0,7.98,2.28,1.32,0.36,0.36,0.54,0.54,0.24,0.48,0.18,0.3,0.12,0,0,0,0,0,107.838,25.055,12.571,3,3.273,2.7,1.8,0.6,1.371,0.4,0.356,0.147,0,0,0,0,0,83.342,24.106,14.928,4.339,5.604,5.572,4.739,2.06,5.904,2.089,2.377,1.261,0,0,0,0,0,0.162,0.089,0.097,0.048,0.078,0.209,0.437,0.432,1.671,1.121,3.998,3.36,0,0,0,0,0,2.187,0.98,0.922,0.396,0.712,1.043,1.458,1.079,4.775,2.49,4.743,4.102,0,0,0,0,0,1.69,0.943,1.094,0.573,1.22,2.153,3.838,3.705,20.554,13.002,31.684,35.302,0,214,12.84,0.683,238,14.28,4.344,245,14.7,11.702
"5491",2019-12-19 15:38:02,66937,NA,5418,0,1,115,49,7,5,5,8,4,5,4,3,7,0,0,0,0,0,0,6.9,2.94,0.42,0.3,0.3,0.48,0.24,0.3,0.24,0.18,0.42,0,0,0,0,0,0,93.243,32.308,4,2.5,2.727,2.4,0.8,0.75,0.686,0.4,0.498,0,0,0,0,0,0,72.062,31.084,4.75,3.616,4.67,4.953,2.106,2.575,2.952,2.089,3.328,0,0,0,0,0,0,0.14,0.115,0.031,0.04,0.065,0.185,0.194,0.54,0.836,1.121,5.598,0,0,0,0,0,0,1.891,1.264,0.293,0.33,0.594,0.927,0.648,1.349,2.387,2.49,6.64,0,0,0,0,0,0,1.462,1.216,0.348,0.478,1.017,1.914,1.706,4.631,10.277,13.002,44.357,0,0,189,11.34,0.576,205,12.3,3.267,212,12.72,8.865
"5492",2019-12-19 15:38:03,66938,NA,5419,0,1,132,41,21,12,3,15,8,5,5,5,2,0,0,0,0,0,0,7.92,2.46,1.26,0.72,0.18,0.9,0.48,0.3,0.3,0.3,0.12,0,0,0,0,0,0,107.027,27.033,12,6,1.636,4.5,1.6,0.75,0.857,0.667,0.142,0,0,0,0,0,0,82.715,26.009,14.25,8.677,2.802,9.287,4.213,2.575,3.69,3.481,0.951,0,0,0,0,0,0,0.161,0.096,0.092,0.095,0.039,0.348,0.389,0.54,1.044,1.868,1.599,0,0,0,0,0,0,2.171,1.057,0.88,0.793,0.356,1.739,1.296,1.349,2.984,4.15,1.897,0,0,0,0,0,0,1.678,1.017,1.045,1.146,0.61,3.589,3.412,4.631,12.846,21.67,12.674,0,0,224,13.44,0.831,247,14.82,4.672,249,14.94,6.271
"5493",2019-12-19 15:38:04,66939,NA,5420,0,1,132,30,18,14,6,5,7,4,5,7,5,3,1,1,1,0,0,7.92,1.8,1.08,0.84,0.36,0.3,0.42,0.24,0.3,0.42,0.3,0.18,0.06,0.06,0.06,0,0,107.027,19.78,10.286,7,3.273,1.5,1.4,0.6,0.857,0.933,0.356,0.22,0.059,0.047,0.038,0,0,82.715,19.031,12.214,10.124,5.604,3.096,3.686,2.06,3.69,4.873,2.377,1.891,0.63,0.631,0.631,0,0,0.161,0.07,0.079,0.111,0.078,0.116,0.34,0.432,1.044,2.615,3.998,5.039,3.242,6.256,12.069,0,0,2.171,0.774,0.754,0.925,0.712,0.58,1.134,1.079,2.984,5.81,4.743,6.153,3.178,4.93,7.639,0,0,1.678,0.744,0.895,1.337,1.22,1.196,2.985,3.705,12.846,30.338,31.684,52.953,34.056,205,12.3,0.615,228,13.68,5.046,239,14.34,35.65
"5494",2019-12-19 15:38:05,66940,NA,5421,0,1,156,46,18,9,9,8,0,2,4,6,0,0,1,0,0,0,0,9.36,2.76,1.08,0.54,0.54,0.48,0,0.12,0.24,0.36,0,0,0.06,0,0,0,0,126.486,30.33,10.286,4.5,4.909,2.4,0,0.3,0.686,0.8,0,0,0.059,0,0,0,0,97.754,29.181,12.214,6.508,8.406,4.953,0,1.03,2.952,4.177,0,0,0.63,0,0,0,0,0.19,0.108,0.079,0.071,0.118,0.185,0,0.216,0.836,2.241,0,0,3.242,0,0,0,0,2.565,1.186,0.754,0.595,1.069,0.927,0,0.54,2.387,4.98,0,0,3.178,0,0,0,0,1.983,1.141,0.895,0.86,1.83,1.914,0,1.853,10.277,26.004,0,0,34.056,246,14.76,0.751,258,15.48,4.044,259,15.54,7.286
"5495",2019-12-19 15:38:06,66941,NA,5422,0,1,135,36,18,3,10,5,6,6,10,3,3,3,1,2,0,1,0,8.1,2.16,1.08,0.18,0.6,0.3,0.36,0.36,0.6,0.18,0.18,0.18,0.06,0.12,0,0.06,0,109.459,23.736,10.286,1.5,5.455,1.5,1.2,0.9,1.714,0.4,0.214,0.22,0.059,0.095,0,0.03,0,84.595,22.837,12.214,2.169,9.34,3.096,3.159,3.09,7.38,2.089,1.426,1.891,0.63,1.261,0,0.63,0,0.164,0.084,0.079,0.024,0.131,0.116,0.292,0.647,2.089,1.121,2.399,5.039,3.242,12.511,0,23.295,0,2.22,0.928,0.754,0.198,1.187,0.58,0.972,1.619,5.968,2.49,2.846,6.153,3.178,9.859,0,11.831,0,1.716,0.893,0.895,0.287,2.033,1.196,2.559,5.558,25.692,13.002,19.01,52.953,34.056,207,12.42,0.598,232,13.92,4.747,242,14.52,51.233
"5496",2019-12-19 15:38:07,66942,NA,5423,0,1,151,46,16,20,7,9,5,3,5,4,4,1,3,0,0,1,2,9.06,2.76,0.96,1.2,0.42,0.54,0.3,0.18,0.3,0.24,0.24,0.06,0.18,0,0,0.06,0,122.432,30.33,9.143,10,3.818,2.7,1,0.45,0.857,0.533,0.285,0.073,0.176,0,0,0.03,0,94.621,29.181,10.857,14.462,6.538,5.572,2.633,1.545,3.69,2.785,1.902,0.63,1.891,0,0,0.63,0,0.184,0.108,0.07,0.159,0.091,0.209,0.243,0.324,1.044,1.494,3.199,1.68,9.726,0,0,23.295,0,2.483,1.186,0.67,1.321,0.831,1.043,0.81,0.809,2.984,3.32,3.794,2.051,9.535,0,0,11.831,0,1.919,1.141,0.796,1.911,1.423,2.153,2.132,2.779,12.846,17.336,25.347,17.651,102.167,249,14.94,0.821,266,15.96,3.926,275,16.5,41.826
"5497",2019-12-19 15:38:08,66943,NA,5424,0,1,135,33,21,10,8,9,7,5,8,6,2,1,3,2,1,0,1,8.1,1.98,1.26,0.6,0.48,0.54,0.42,0.3,0.48,0.36,0.12,0.06,0.18,0.12,0.06,0,0,109.459,21.758,12,5,4.364,2.7,1.4,0.75,1.371,0.8,0.142,0.073,0.176,0.095,0.038,0,0,84.595,20.934,14.25,7.231,7.472,5.572,3.686,2.575,5.904,4.177,0.951,0.63,1.891,1.261,0.631,0,0,0.164,0.077,0.092,0.079,0.104,0.209,0.34,0.54,1.671,2.241,1.599,1.68,9.726,12.511,12.069,0,0,2.22,0.851,0.88,0.661,0.95,1.043,1.134,1.349,4.775,4.98,1.897,2.051,9.535,9.859,7.639,0,0,1.716,0.819,1.045,0.955,1.627,2.153,2.985,4.631,20.554,26.004,12.674,17.651,102.167,216,12.96,0.725,242,14.52,5.517,251,15.06,43.102
"5498",2019-12-19 15:38:09,66944,NA,5425,0,1,154,44,18,11,5,8,7,5,7,3,3,1,1,1,2,0,0,9.24,2.64,1.08,0.66,0.3,0.48,0.42,0.3,0.42,0.18,0.18,0.06,0.06,0.06,0.12,0,0,124.865,29.011,10.286,5.5,2.727,2.4,1.4,0.75,1.2,0.4,0.214,0.073,0.059,0.047,0.076,0,0,96.501,27.912,12.214,7.954,4.67,4.953,3.686,2.575,5.166,2.089,1.426,0.63,0.63,0.631,1.261,0,0,0.187,0.103,0.079,0.087,0.065,0.185,0.34,0.54,1.462,1.121,2.399,1.68,3.242,6.256,24.139,0,0,2.532,1.135,0.754,0.727,0.594,0.927,1.134,1.349,4.178,2.49,2.846,2.051,3.178,4.93,15.278,0,0,1.957,1.092,0.895,1.051,1.017,1.914,2.985,4.631,17.985,13.002,19.01,17.651,34.056,240,14.4,0.706,262,15.72,4.169,270,16.2,41.885
"5499",2019-12-19 15:38:10,66945,NA,5426,0,1,180,40,14,7,11,8,6,4,2,2,5,2,1,1,2,0,0,10.8,2.4,0.84,0.42,0.66,0.48,0.36,0.24,0.12,0.12,0.3,0.12,0.06,0.06,0.12,0,0,145.946,26.374,8,3.5,6,2.4,1.2,0.6,0.343,0.267,0.356,0.147,0.059,0.047,0.076,0,0,112.793,25.375,9.5,5.062,10.274,4.953,3.159,2.06,1.476,1.392,2.377,1.261,0.63,0.631,1.261,0,0,0.219,0.094,0.062,0.055,0.144,0.185,0.292,0.432,0.418,0.747,3.998,3.36,3.242,6.256,24.139,0,0,2.96,1.031,0.586,0.462,1.306,0.927,0.972,1.079,1.194,1.66,4.743,4.102,3.178,4.93,15.278,0,0,2.288,0.992,0.696,0.669,2.236,1.914,2.559,3.705,5.138,8.668,31.684,35.302,34.056,260,15.6,0.759,274,16.44,2.648,285,17.1,43.643
"5500",2019-12-19 15:38:11,66946,NA,5427,0,1,145,39,16,8,6,10,4,6,3,3,2,1,0,0,1,0,0,8.7,2.34,0.96,0.48,0.36,0.6,0.24,0.36,0.18,0.18,0.12,0.06,0,0,0.06,0,0,117.568,25.714,9.143,4,3.273,3,0.8,0.9,0.514,0.4,0.142,0.073,0,0,0.038,0,0,90.861,24.741,10.857,5.785,5.604,6.191,2.106,3.09,2.214,2.089,0.951,0.63,0,0,0.631,0,0,0.176,0.092,0.07,0.063,0.078,0.232,0.194,0.647,0.627,1.121,1.599,1.68,0,0,12.069,0,0,2.384,1.006,0.67,0.528,0.712,1.159,0.648,1.619,1.79,2.49,1.897,2.051,0,0,7.639,0,0,1.843,0.968,0.796,0.764,1.22,2.392,1.706,5.558,7.708,13.002,12.674,17.651,0,224,13.44,0.711,240,14.4,3.3,244,14.64,18.648
"5501",2019-12-19 15:38:12,66947,NA,5428,0,1,158,36,18,16,7,3,5,5,5,3,5,3,0,0,0,0,0,9.48,2.16,1.08,0.96,0.42,0.18,0.3,0.3,0.3,0.18,0.3,0.18,0,0,0,0,0,128.108,23.736,10.286,8,3.818,0.9,1,0.75,0.857,0.4,0.356,0.22,0,0,0,0,0,99.007,22.837,12.214,11.57,6.538,1.857,2.633,2.575,3.69,2.089,2.377,1.891,0,0,0,0,0,0.192,0.084,0.079,0.127,0.091,0.07,0.243,0.54,1.044,1.121,3.998,5.039,0,0,0,0,0,2.598,0.928,0.754,1.057,0.831,0.348,0.81,1.349,2.984,2.49,4.743,6.153,0,0,0,0,0,2.008,0.893,0.895,1.529,1.423,0.718,2.132,4.631,12.846,13.002,31.684,52.953,0,238,14.28,0.643,256,15.36,3.591,264,15.84,12.628
"5502",2019-12-19 15:38:13,66948,NA,5429,0,1,141,35,19,12,7,10,5,3,3,3,6,0,2,1,0,0,0,8.46,2.1,1.14,0.72,0.42,0.6,0.3,0.18,0.18,0.18,0.36,0,0.12,0.06,0,0,0,114.324,23.077,10.857,6,3.818,3,1,0.45,0.514,0.4,0.427,0,0.118,0.047,0,0,0,88.355,22.203,12.893,8.677,6.538,6.191,2.633,1.545,2.214,2.089,2.853,0,1.261,0.631,0,0,0,0.172,0.082,0.084,0.095,0.091,0.232,0.243,0.324,0.627,1.121,4.798,0,6.484,6.256,0,0,0,2.319,0.903,0.796,0.793,0.831,1.159,0.81,0.809,1.79,2.49,5.692,0,6.357,4.93,0,0,0,1.792,0.868,0.945,1.146,1.423,2.392,2.132,2.779,7.708,13.002,38.021,0,68.111,224,13.44,0.756,238,14.28,3.071,247,14.82,20.609
"5503",2019-12-19 15:38:14,66949,NA,5430,0,1,161,41,19,12,8,12,6,5,3,7,3,0,4,1,0,0,0,9.66,2.46,1.14,0.72,0.48,0.72,0.36,0.3,0.18,0.42,0.18,0,0.24,0.06,0,0,0,130.541,27.033,10.857,6,4.364,3.6,1.2,0.75,0.514,0.933,0.214,0,0.235,0.047,0,0,0,100.887,26.009,12.893,8.677,7.472,7.43,3.159,2.575,2.214,4.873,1.426,0,2.521,0.631,0,0,0,0.196,0.096,0.084,0.095,0.104,0.278,0.292,0.54,0.627,2.615,2.399,0,12.968,6.256,0,0,0,2.648,1.057,0.796,0.793,0.95,1.391,0.972,1.349,1.79,5.81,2.846,0,12.713,4.93,0,0,0,2.046,1.017,0.945,1.146,1.627,2.871,2.559,4.631,7.708,30.338,19.01,0,136.222,253,15.18,0.853,274,16.44,4.927,282,16.92,26.55
"5504",2019-12-19 15:38:15,66950,NA,5431,0,1,149,44,13,5,6,11,5,6,3,4,5,2,2,1,1,0,0,8.94,2.64,0.78,0.3,0.36,0.66,0.3,0.36,0.18,0.24,0.3,0.12,0.12,0.06,0.06,0,0,120.811,29.011,7.429,2.5,3.273,3.3,1,0.9,0.514,0.533,0.356,0.147,0.118,0.047,0.038,0,0,93.368,27.912,8.821,3.616,5.604,6.81,2.633,3.09,2.214,2.785,2.377,1.261,1.261,0.631,0.631,0,0,0.181,0.103,0.057,0.04,0.078,0.255,0.243,0.647,0.627,1.494,3.998,3.36,6.484,6.256,12.069,0,0,2.45,1.135,0.545,0.33,0.712,1.275,0.81,1.619,1.79,3.32,4.743,4.102,6.357,4.93,7.639,0,0,1.894,1.092,0.647,0.478,1.22,2.632,2.132,5.558,7.708,17.336,31.684,35.302,68.111,228,13.68,0.714,246,14.76,3.725,257,15.42,35.892
"5505",2019-12-19 15:38:16,66951,NA,5432,0,1,148,41,19,9,7,10,6,6,6,3,3,2,1,2,0,0,0,8.88,2.46,1.14,0.54,0.42,0.6,0.36,0.36,0.36,0.18,0.18,0.12,0.06,0.12,0,0,0,120,27.033,10.857,4.5,3.818,3,1.2,0.9,1.029,0.4,0.214,0.147,0.059,0.095,0,0,0,92.741,26.009,12.893,6.508,6.538,6.191,3.159,3.09,4.428,2.089,1.426,1.261,0.63,1.261,0,0,0,0.18,0.096,0.084,0.071,0.091,0.232,0.292,0.647,1.253,1.121,2.399,3.36,3.242,12.511,0,0,0,2.434,1.057,0.796,0.595,0.831,1.159,0.972,1.619,3.581,2.49,2.846,4.102,3.178,9.859,0,0,0,1.881,1.017,0.945,0.86,1.423,2.392,2.559,5.558,15.415,13.002,19.01,35.302,34.056,234,14.04,0.754,255,15.3,4.067,263,15.78,25.579
"5506",2019-12-19 15:38:17,66952,NA,5433,0,1,139,36,14,4,7,13,8,7,2,3,4,2,0,0,0,1,0,8.34,2.16,0.84,0.24,0.42,0.78,0.48,0.42,0.12,0.18,0.24,0.12,0,0,0,0.06,0,112.703,23.736,8,2,3.818,3.9,1.6,1.05,0.343,0.4,0.285,0.147,0,0,0,0.03,0,87.102,22.837,9.5,2.892,6.538,8.049,4.213,3.605,1.476,2.089,1.902,1.261,0,0,0,0.63,0,0.169,0.084,0.062,0.032,0.091,0.301,0.389,0.755,0.418,1.121,3.199,3.36,0,0,0,23.295,0,2.286,0.928,0.586,0.264,0.831,1.507,1.296,1.888,1.194,2.49,3.794,4.102,0,0,0,11.831,0,1.767,0.893,0.696,0.382,1.423,3.11,3.412,6.484,5.138,13.002,25.347,35.302,0,213,12.78,0.739,233,13.98,3.422,240,14.4,33.276
"5507",2019-12-19 15:38:18,66953,NA,5434,0,1,134,50,19,5,8,9,7,6,9,4,4,2,0,1,0,0,0,8.04,3,1.14,0.3,0.48,0.54,0.42,0.36,0.54,0.24,0.24,0.12,0,0.06,0,0,0,108.649,32.967,10.857,2.5,4.364,2.7,1.4,0.9,1.543,0.533,0.285,0.147,0,0.047,0,0,0,83.968,31.719,12.893,3.616,7.472,5.572,3.686,3.09,6.642,2.785,1.902,1.261,0,0.631,0,0,0,0.163,0.117,0.084,0.04,0.104,0.209,0.34,0.647,1.88,1.494,3.199,3.36,0,6.256,0,0,0,2.204,1.289,0.796,0.33,0.95,1.043,1.134,1.619,5.371,3.32,3.794,4.102,0,4.93,0,0,0,1.703,1.24,0.945,0.478,1.627,2.153,2.985,5.558,23.123,17.336,25.347,35.302,0,225,13.5,0.717,251,15.06,5.078,258,15.48,17.893
"5508",2019-12-19 15:38:19,66954,NA,5435,0,1,127,43,20,6,8,11,3,2,5,6,7,1,4,1,0,0,0,7.62,2.58,1.2,0.36,0.48,0.66,0.18,0.12,0.3,0.36,0.42,0.06,0.24,0.06,0,0,0,102.973,28.352,11.429,3,4.364,3.3,0.6,0.3,0.857,0.8,0.498,0.073,0.235,0.047,0,0,0,79.582,27.278,13.571,4.339,7.472,6.81,1.58,1.03,3.69,4.177,3.328,0.63,2.521,0.631,0,0,0,0.155,0.101,0.088,0.048,0.104,0.255,0.146,0.216,1.044,2.241,5.598,1.68,12.968,6.256,0,0,0,2.088,1.109,0.838,0.396,0.95,1.275,0.486,0.54,2.984,4.98,6.64,2.051,12.713,4.93,0,0,0,1.614,1.067,0.995,0.573,1.627,2.632,1.279,1.853,12.846,26.004,44.357,17.651,136.222,215,12.9,0.751,231,13.86,4.398,244,14.64,30.9
"5509",2019-12-19 15:38:20,66955,NA,5436,0,1,128,50,18,5,4,8,8,7,4,6,2,2,1,1,0,0,0,7.68,3,1.08,0.3,0.24,0.48,0.48,0.42,0.24,0.36,0.12,0.12,0.06,0.06,0,0,0,103.784,32.967,10.286,2.5,2.182,2.4,1.6,1.05,0.686,0.8,0.142,0.147,0.059,0.047,0,0,0,80.209,31.719,12.214,3.616,3.736,4.953,4.213,3.605,2.952,4.177,0.951,1.261,0.63,0.631,0,0,0,0.156,0.117,0.079,0.04,0.052,0.185,0.389,0.755,0.836,2.241,1.599,3.36,3.242,6.256,0,0,0,2.105,1.289,0.754,0.33,0.475,0.927,1.296,1.888,2.387,4.98,1.897,4.102,3.178,4.93,0,0,0,1.627,1.24,0.895,0.478,0.813,1.914,3.412,6.484,10.277,26.004,12.674,35.302,34.056,213,12.78,0.629,238,14.28,4.85,244,14.64,19.307
"5510",2019-12-19 15:38:21,66956,NA,5437,0,1,127,37,19,8,8,9,6,11,5,5,5,4,3,1,0,0,0,7.62,2.22,1.14,0.48,0.48,0.54,0.36,0.66,0.3,0.3,0.3,0.24,0.18,0.06,0,0,0,102.973,24.396,10.857,4,4.364,2.7,1.2,1.65,0.857,0.667,0.356,0.293,0.176,0.047,0,0,0,79.582,23.472,12.893,5.785,7.472,5.572,3.159,5.665,3.69,3.481,2.377,2.522,1.891,0.631,0,0,0,0.155,0.087,0.084,0.063,0.104,0.209,0.292,1.187,1.044,1.868,3.998,6.719,9.726,6.256,0,0,0,2.088,0.954,0.796,0.528,0.95,1.043,0.972,2.968,2.984,4.15,4.743,8.204,9.535,4.93,0,0,0,1.614,0.918,0.945,0.764,1.627,2.153,2.559,10.189,12.846,21.67,31.684,70.605,102.167,208,12.48,0.702,235,14.1,5.093,248,14.88,31.792
"5511",2019-12-19 15:38:22,66957,NA,5438,0,1,127,38,22,8,4,16,3,4,11,6,7,1,3,0,0,0,0,7.62,2.28,1.32,0.48,0.24,0.96,0.18,0.24,0.66,0.36,0.42,0.06,0.18,0,0,0,0,102.973,25.055,12.571,4,2.182,4.8,0.6,0.6,1.886,0.8,0.498,0.073,0.176,0,0,0,0,79.582,24.106,14.928,5.785,3.736,9.906,1.58,2.06,8.118,4.177,3.328,0.63,1.891,0,0,0,0,0.155,0.089,0.097,0.063,0.052,0.371,0.146,0.432,2.298,2.241,5.598,1.68,9.726,0,0,0,0,2.088,0.98,0.922,0.528,0.475,1.855,0.486,1.079,6.565,4.98,6.64,2.051,9.535,0,0,0,0,1.614,0.943,1.094,0.764,0.813,3.828,1.279,3.705,28.262,26.004,44.357,17.651,102.167,215,12.9,0.827,239,14.34,5.944,250,15,22.948
